damage_type,damage_severity,incident_clarity,incident_type,user_at_fault,is_gradual_wear,has_police_report,emotional_tone,device_functional,third_party_involved,row_idx
other,moderate,vague,drop,True,False,False,distressed,partial,False,1886
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1887
camera_damage,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,1888
other,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1889
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1890
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,neutral,partial,False,1891
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1892
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1893
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1894
screen_crack,moderate,detailed,gradual_wear,True,True,not_applicable,distressed,partial,False,1895
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1896
screen_crack,severe,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,1897
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1898
cosmetic_scratch,minor,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1899
multiple_damage,severe,detailed,unknown_cause,False,False,not_applicable,frustrated,partial,False,1900
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1901
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1902
cosmetic_scratch,minor,moderate,drop,True,False,not_applicable,matter_of_fact,True,False,1903
other,minor,vague,gradual_wear,False,True,not_applicable,frustrated,True,False,1904
other,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1905
other,minor,moderate,gradual_wear,False,True,not_applicable,matter_of_fact,partial,True,1906
multiple_damage,severe,detailed,gradual_wear,False,True,not_applicable,frustrated,partial,False,1907
other,minor,moderate,gradual_wear,True,True,not_applicable,matter_of_fact,partial,False,1908
screen_crack,moderate,moderate,drop,True,False,not_applicable,neutral,partial,False,1909
water_damage,severe,detailed,water,True,False,not_applicable,matter_of_fact,False,False,1910
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,1911
cosmetic_scratch,minor,vague,unknown_cause,False,True,not_applicable,matter_of_fact,True,False,1912
screen_crack,moderate,moderate,drop,True,False,not_applicable,apologetic,partial,False,1913
screen_shatter,severe,vague,crush,True,False,not_applicable,matter_of_fact,False,False,1914
screen_crack,moderate,detailed,crush,True,False,not_applicable,matter_of_fact,partial,False,1915
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,frustrated,partial,False,1916
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1917
screen_shatter,moderate,vague,unknown_cause,False,True,not_applicable,frustrated,partial,False,1918
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1919
screen_damage,severe,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,1920
screen_crack,moderate,moderate,gradual_wear,True,True,not_applicable,matter_of_fact,partial,False,1921
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1922
cosmetic_scratch,minor,vague,unknown_cause,True,False,not_applicable,matter_of_fact,True,False,1923
camera_damage,moderate,detailed,water,True,False,not_applicable,matter_of_fact,partial,False,1924
screen_crack,severe,moderate,drop,False,False,not_applicable,matter_of_fact,partial,True,1925
screen_damage,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,1926
screen_crack,moderate,moderate,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,1927
screen_shatter,moderate,moderate,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,1928
screen_crack,moderate,moderate,gradual_wear,False,True,not_applicable,matter_of_fact,partial,True,1929
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1930
water_damage,severe,moderate,water,True,False,not_applicable,frustrated,False,False,1931
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1932
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1933
screen_crack,moderate,moderate,drop,False,False,not_applicable,matter_of_fact,partial,True,1934
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1935
screen_damage,moderate,detailed,crush,True,False,not_applicable,matter_of_fact,partial,False,1936
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,1937
screen_crack,moderate,detailed,gradual_wear,False,True,not_applicable,matter_of_fact,partial,False,1938
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1939
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1940
screen_crack,moderate,detailed,crush,True,False,not_applicable,matter_of_fact,partial,False,1941
multiple_damage,severe,vague,drop,True,False,not_applicable,matter_of_fact,False,False,1942
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1943
screen_crack,moderate,vague,gradual_wear,True,True,not_applicable,distressed,partial,False,1944
screen_crack,minor,moderate,other,True,True,not_applicable,matter_of_fact,partial,False,1945
other,minor,moderate,unknown_cause,False,True,not_applicable,frustrated,partial,False,1946
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1947
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1948
screen_crack,moderate,moderate,impact,False,False,not_applicable,neutral,partial,True,1949
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1950
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1951
multiple_damage,moderate,moderate,crush,True,True,not_applicable,matter_of_fact,partial,False,1952
other,moderate,vague,gradual_wear,False,True,not_applicable,frustrated,partial,False,1953
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1954
battery_issue,severe,moderate,unknown_cause,False,False,not_applicable,matter_of_fact,False,False,1955
screen_crack,moderate,vague,impact,True,False,not_applicable,matter_of_fact,partial,False,1956
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1957
screen_defect,minor,moderate,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,1958
other,moderate,vague,drop,True,False,not_applicable,matter_of_fact,False,False,1959
screen_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1960
theft,severe,detailed,theft,False,False,not_applicable,distressed,False,True,1961
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1962
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1963
screen_shatter,severe,detailed,drop,True,False,not_applicable,apologetic,False,False,1964
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,apologetic,True,False,1965
multiple_damage,moderate,vague,water,True,False,not_applicable,frustrated,False,False,1966
screen_shatter,severe,moderate,drop,False,False,not_applicable,matter_of_fact,False,True,1967
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1968
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1969
cosmetic_scratch,minor,vague,other,True,False,not_applicable,matter_of_fact,True,False,1970
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1971
cosmetic_scratch,minor,vague,unknown_cause,False,True,not_applicable,matter_of_fact,True,False,1972
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1973
total_loss,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1974
multiple_damage,minor,detailed,drop,True,False,not_applicable,frustrated,partial,False,1975
other,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,1976
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1977
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1978
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,matter_of_fact,True,False,1979
multiple_damage,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1980
screen_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1981
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,1982
water_damage,moderate,moderate,water,True,False,not_applicable,matter_of_fact,False,False,1983
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1984
camera_damage,moderate,moderate,drop,True,False,False,matter_of_fact,partial,False,1985
software_issue,severe,moderate,unknown_cause,False,False,not_applicable,matter_of_fact,False,False,1986
battery_issue,moderate,detailed,water,False,True,not_applicable,matter_of_fact,partial,False,1987
multiple_damage,moderate,detailed,drop,False,False,not_applicable,matter_of_fact,partial,False,1988
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1989
software_issue,severe,vague,unknown_cause,False,False,not_applicable,frustrated,partial,False,1990
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1991
screen_crack,minor,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,1992
battery_issue,moderate,vague,unknown_cause,False,True,not_applicable,frustrated,partial,False,1993
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1994
screen_crack,moderate,detailed,impact,False,False,not_applicable,matter_of_fact,partial,True,1995
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1996
screen_crack,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,1997
other,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,1998
total_loss,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,1999
software_issue,severe,vague,unknown_cause,False,False,not_applicable,frustrated,False,False,2000
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2001
total_loss,severe,moderate,crush,True,False,not_applicable,matter_of_fact,False,True,2002
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2003
screen_crack,moderate,moderate,drop,True,False,not_applicable,apologetic,partial,False,2004
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2005
screen_issue,moderate,detailed,drop,False,False,not_applicable,matter_of_fact,partial,True,2006
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2007
theft,severe,detailed,theft,False,False,not_applicable,distressed,False,True,2008
cosmetic_scratch,minor,moderate,gradual_wear,False,True,not_applicable,frustrated,True,False,2009
screen_crack,moderate,moderate,drop,True,False,not_applicable,apologetic,partial,False,2010
software_issue,moderate,vague,unknown_cause,True,False,not_applicable,frustrated,partial,False,2011
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2012
screen_shatter,severe,vague,drop,True,False,not_applicable,frustrated,False,False,2013
screen_crack,moderate,moderate,drop,True,False,not_applicable,apologetic,partial,False,2014
multiple_damage,moderate,detailed,crush,True,False,not_applicable,matter_of_fact,False,False,2015
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2016
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2017
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2018
screen_crack,moderate,detailed,impact,False,False,not_applicable,matter_of_fact,partial,False,2019
software_issue,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2020
screen_crack,minor,moderate,drop,True,False,not_applicable,frustrated,partial,False,2021
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2022
screen_shatter,severe,moderate,drop,True,False,not_applicable,frustrated,False,False,2023
other,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2024
screen_crack,moderate,detailed,other,False,False,not_applicable,matter_of_fact,partial,True,2025
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2026
software_issue,moderate,moderate,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,2027
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2028
